766	4	item00207	6088	8
766	5	item00238	6089	4
766	6	item00268	3792	1
766	7	item00071	5038	9
766	8	item00143	4798	7
767	1	item00017	5298	9
767	2	item00175	5038	5
767	3	item00296	7132	1
767	4	item00041	4798	2
767	5	item00270	7132	3
767	6	item00129	6088	7
767	7	item00194	6088	5
768	1	item00194	6088	4
768	2	item00217	6081	1
768	3	item00269	5032	5
768	4	item00039	5798	9
769	1	item00086	6000	1
769	2	item00124	5983	2
769	3	item00209	3988	5
769	4	item00222	5798	6
769	5	item00191	6798	4
769	6	item00233	7134	6
770	1	item00084	5798	1
770	2	item00216	5038	5
770	3	item00008	6088	4
770	4	item00258	6082	8
770	5	item00236	6089	7
770	6	item00054	6798	5
770	7	item00117	6081	1
771	1	item00241	7135	3
771	2	item00139	5038	6
771	3	item00115	6083	7
771	4	item00280	7134	3
771	5	item00283	7135	1
771	6	item00021	6088	5
772	1	item00109	7138	7
772	2	item00201	5978	1
772	3	item00038	6088	3
772	4	item00243	6084	6
772	5	item00241	7135	7
773	1	item00116	6082	7
773	2	item00282	4794	1
773	3	item00174	7138	1
773	4	item00079	5038	1
774	1	item00078	7978	1
774	2	item00252	4184	1
774	3	item00063	5798	6
774	4	item00039	5798	1
774	5	item00103	6083	7
774	6	item00183	5038	7
775	1	item00122	5798	5
776	1	item00017	5298	5
776	2	item00107	6798	4
776	3	item00074	7327	6
776	4	item00128	6798	7
777	1	item00071	5038	9
778	1	item00024	5798	8
779	1	item00095	8798	6
779	2	item00156	6088	9
779	3	item00180	5798	9
779	4	item00117	6081	8
779	5	item00050	7000	5
779	6	item00153	5038	1
780	1	item00133	6088	8
781	1	item00290	5032	9
782	1	item00130	5498	6
783	1	item00265	5792	9
783	2	item00163	5498	9
783	3	item00132	6088	5
783	4	item00206	7138	9
783	5	item00092	7331	6
783	6	item00173	5038	1
784	1	item00194	6088	1
785	1	item00008	6088	6
785	2	item00102	6087	5
785	3	item00093	6798	3
785	4	item00240	6089	2
785	5	item00273	5032	1
785	6	item00208	6088	7
785	7	item00069	5798	7
785	8	item00247	7134	8
785	9	item00020	6088	1
786	1	item00228	5034	3
786	2	item00236	6089	7
786	3	item00068	6233	4
786	4	item00117	6081	8
786	5	item00199	2098	3
786	6	item00024	5798	2
786	7	item00156	6088	2
786	8	item00269	5032	9
787	1	item00168	7138	6
787	2	item00122	5798	6
787	3	item00250	6084	8
787	4	item00123	6088	7
787	5	item00204	5798	9
787	6	item00018	7138	6
787	7	item00161	9238	1
787	8	item00188	6088	2
787	9	item00270	7132	3
788	1	item00002	5798	5
788	2	item00050	7000	1
788	3	item00043	7138	2
788	4	item00063	5798	5
788	5	item00013	5038	4
788	6	item00218	6082	9
789	1	item00064	6088	8
790	1	item00090	6082	7
790	2	item00067	6089	5
790	3	item00180	5798	1
790	4	item00076	6088	7
790	5	item00226	7327	7
790	6	item00040	6088	4
790	7	item00160	7138	2
791	1	item00127	6088	1
791	2	item00267	6082	5
791	3	item00215	6088	1
791	4	item00251	3794	3
791	5	item00150	6088	9
791	6	item00031	6088	7
791	7	item00136	7138	7
792	1	item00228	5034	1
792	2	item00166	6088	4
792	3	item00187	6088	8
792	4	item00188	6088	9
792	5	item00021	6088	2
793	1	item00129	6088	1
794	1	item00118	5038	5
795	1	item00228	5034	6
795	2	item00019	6088	1
796	1	item00082	2938	1
797	1	item00067	6089	1
797	2	item00179	3988	1
797	3	item00040	6088	4
797	4	item00045	7138	5
798	1	item00209	3988	7
799	1	item00149	5498	4
799	2	item00272	6082	7
799	3	item00284	4792	8
799	4	item00014	6088	1
799	5	item00279	7133	6
799	6	item00175	5038	8
799	7	item00128	6798	7
799	8	item00164	6798	7
799	9	item00081	2932	3
800	1	item00073	6088	3
800	2	item00295	5792	9
800	3	item00207	6088	8
800	4	item00046	6088	2
800	5	item00058	5038	8
801	1	item00051	6088	6
801	2	item00292	4972	1
801	3	item00086	6000	1
801	4	item00068	6233	2
801	5	item00032	6088	3
801	6	item00074	7327	5
801	7	item00274	6082	6
801	8	item00264	7332	8
801	9	item00155	3988	1
802	1	item00249	4294	1
802	2	item00206	7138	7
802	3	item00093	6798	1
802	4	item00288	6082	1
803	1	item00024	5798	4
803	2	item00288	6082	3
803	3	item00121	2938	4
803	4	item00264	7332	9
803	5	item00071	5038	3
803	6	item00265	5792	9
803	7	item00186	6798	3
804	1	item00201	5978	2
804	2	item00168	7138	9
804	3	item00187	6088	2
804	4	item00173	5038	1
804	5	item00010	6088	9
804	6	item00222	5798	1
804	7	item00064	6088	6
804	8	item00036	6088	6
805	1	item00300	4791	5
805	2	item00241	7135	3
805	3	item00202	6088	3
805	4	item00111	7323	4
805	5	item00239	7139	7
805	6	item00147	7138	1
805	7	item00167	3988	2
805	8	item00001	4798	1
805	9	item00175	5038	8
806	1	item00051	6088	1
807	1	item00242	7974	1
807	2	item00054	6798	2
807	3	item00104	6088	2
807	4	item00117	6081	6
807	5	item00229	3982	5
807	6	item00042	7138	9
807	7	item00085	7138	3
808	1	item00113	6088	5
808	2	item00090	6082	4
808	3	item00010	6088	4
809	1	item00002	5798	3
809	2	item00291	5972	3
809	3	item00279	7133	1
809	4	item00191	6798	5
809	5	item00199	2098	1
809	6	item00216	5038	2
809	7	item00158	5798	2
810	1	item00094	6082	5
810	2	item00168	7138	9
810	3	item00053	5798	1
810	4	item00089	5798	8
810	5	item00033	7327	4
810	6	item00277	6082	5
811	1	item00270	7132	5
812	1	item00106	5038	5
813	1	item00190	6088	7
813	2	item00068	6233	3
813	3	item00255	7134	3
813	4	item00022	7100	9
813	5	item00058	5038	6
814	1	item00284	4792	8
815	1	item00233	7134	3
815	2	item00141	2938	7
815	3	item00235	3794	3
815	4	item00012	6488	1
815	5	item00090	6082	1
815	6	item00089	5798	1
815	7	item00073	6088	3
815	8	item00054	6798	7
816	1	item00191	6798	6
816	2	item00272	6082	1
816	3	item00143	4798	6
816	4	item00004	4798	3
816	5	item00284	4792	1
816	6	item00296	7132	4
816	7	item00139	5038	1
816	8	item00030	5798	6
816	9	item00040	6088	7
817	1	item00158	5798	7
817	2	item00178	3988	7
817	3	item00244	5974	8
817	4	item00222	5798	5
817	5	item00113	6088	1
817	6	item00280	7134	7
817	7	item00021	6088	7
817	8	item00250	6084	6
817	9	item00127	6088	8
818	1	item00283	7135	1
819	1	item00071	5038	1
819	2	item00024	5798	2
819	3	item00256	9234	9
819	4	item00010	6088	6
820	1	item00297	7131	3
820	2	item00192	2098	1
820	3	item00021	6088	3
820	4	item00205	9798	3
820	5	item00180	5798	2
820	6	item00197	6088	8
820	7	item00145	3988	6
820	8	item00253	3794	1
821	1	item00161	9238	1
821	2	item00283	7135	7
821	3	item00275	5972	2
821	4	item00273	5032	5
821	5	item00107	6798	1
821	6	item00262	3792	1
822	1	item00241	7135	4
822	2	item00037	5038	6
822	3	item00048	6088	8
822	4	item00176	6088	5
822	5	item00300	4791	4
822	6	item00183	5038	5
822	7	item00170	5798	9
823	1	item00126	6088	6
823	2	item00045	7138	3
823	3	item00040	6088	5
823	4	item00068	6233	6
823	5	item00222	5798	1
823	6	item00269	5032	6
824	1	item00011	5038	1
824	2	item00218	6082	2
824	3	item00299	3791	5
824	4	item00032	6088	1
824	5	item00229	3982	7
824	6	item00060	5055	9
824	7	item00226	7327	9
825	1	item00146	6088	3
826	1	item00018	7138	5
826	2	item00142	2938	5
826	3	item00283	7135	2
826	4	item00213	5038	2
826	5	item00013	5038	2
826	6	item00050	7000	4
826	7	item00255	7134	6
826	8	item00144	6798	4
827	1	item00220	5498	1
827	2	item00091	6082	8
827	3	item00117	6081	1
827	4	item00042	7138	6
828	1	item00027	6798	9
828	2	item00116	6082	6
828	3	item00141	2938	5
829	1	item00287	5232	4
829	2	item00242	7974	1
829	3	item00271	7132	1
830	1	item00194	6088	2
830	2	item00266	6082	7
830	3	item00160	7138	8
830	4	item00137	5038	7
830	5	item00067	6089	3
831	1	item00172	6088	9
832	1	item00012	6488	5
832	2	item00094	6082	6
832	3	item00035	3900	8
832	4	item00256	9234	1
832	5	item00020	6088	9
832	6	item00182	6088	5
833	1	item00056	6088	4
833	2	item00290	5032	3
833	3	item00237	7338	7
833	4	item00276	6086	3
834	1	item00159	5038	3
834	2	item00137	5038	9
834	3	item00080	6277	9
834	4	item00201	5978	7
835	1	item00220	5498	5
835	2	item00177	4188	9
835	3	item00292	4972	3
835	4	item00233	7134	6
835	5	item00006	5798	7
835	6	item00227	6793	8
835	7	item00147	7138	8
835	8	item00073	6088	2
836	1	item00153	5038	1
836	2	item00107	6798	9
836	3	item00105	6083	3
836	4	item00083	6088	6
836	5	item00088	8602	4
836	6	item00079	5038	1
836	7	item00155	3988	1
836	8	item00135	7138	4
836	9	item00130	5498	9
837	1	item00125	7138	1
837	2	item00042	7138	4
837	3	item00049	7138	1
837	4	item00018	7138	1
837	5	item00096	6088	6
837	6	item00266	6082	4
837	7	item00236	6089	6
838	1	item00260	5792	3
839	1	item00105	6083	1
839	2	item00074	7327	1
839	3	item00145	3988	1
839	4	item00130	5498	1
839	5	item00129	6088	5
839	6	item00001	4798	6
839	7	item00180	5798	2
839	8	item00102	6087	1
840	1	item00125	7138	1
840	2	item00085	7138	1
840	3	item00119	7138	6
840	4	item00059	6088	6
840	5	item00091	6082	1
840	6	item00063	5798	2
840	7	item00297	7131	8
840	8	item00243	6084	6
840	9	item00291	5972	1
841	1	item00156	6088	9
841	2	item00076	6088	4
841	3	item00093	6798	1
841	4	item00199	2098	5
841	5	item00118	5038	2
841	6	item00154	6088	6
841	7	item00144	6798	5
841	8	item00106	5038	8
842	1	item00144	6798	7
842	2	item00165	9798	1
842	3	item00038	6088	2
842	4	item00064	6088	2
842	5	item00101	7135	2
842	6	item00037	5038	8
842	7	item00080	6277	5
843	1	item00063	5798	5
843	2	item00290	5032	5
843	3	item00110	6082	5
843	4	item00262	3792	9
843	5	item00296	7132	4
844	1	item00037	5038	7
844	2	item00219	6000	9
845	1	item00102	6087	9
845	2	item00149	5498	6
845	3	item00140	7138	1
845	4	item00183	5038	5
846	1	item00264	7332	4
846	2	item00244	5974	3
846	3	item00100	5033	2
846	4	item00011	5038	1
846	5	item00002	5798	3
846	6	item00251	3794	6
846	7	item00227	6793	3
847	1	item00193	5227	2
848	1	item00021	6088	2
848	2	item00261	6082	7
848	3	item00235	3794	2
848	4	item00011	5038	7
848	5	item00042	7138	2
848	6	item00012	6488	7
848	7	item00180	5798	7
848	8	item00202	6088	8
849	1	item00162	3798	1
849	2	item00010	6088	4
849	3	item00280	7134	3
849	4	item00107	6798	8
849	5	item00181	6088	4
849	6	item00288	6082	8
850	1	item00228	5034	2
851	1	item00158	5798	5
851	2	item00300	4791	7
851	3	item00263	6082	1
851	4	item00277	6082	2
852	1	item00266	6082	1
852	2	item00234	4798	5
852	3	item00082	2938	3
852	4	item00272	6082	6
852	5	item00296	7132	1
853	1	item00033	7327	6
853	2	item00022	7100	5
853	3	item00295	5792	2
853	4	item00274	6082	1
853	5	item00286	3982	5
854	1	item00149	5498	6
855	1	item00175	5038	9
856	1	item00253	3794	1
856	2	item00051	6088	8
856	3	item00187	6088	2
856	4	item00128	6798	3
856	5	item00276	6086	8
856	6	item00141	2938	1
857	1	item00243	6084	9
857	2	item00013	5038	3
858	1	item00191	6798	7
859	1	item00225	8188	5
860	1	item00285	5032	6
861	1	item00209	3988	3
861	2	item00040	6088	3
861	3	item00141	2938	7
861	4	item00134	7327	8
861	5	item00091	6082	3
862	1	item00093	6798	1
863	1	item00035	3900	5
863	2	item00257	7134	9
863	3	item00232	6081	9
863	4	item00262	3792	1
863	5	item00198	6088	1
864	1	item00157	6088	8
864	2	item00094	6082	3
864	3	item00300	4791	5
864	4	item00190	6088	9
864	5	item00047	5038	8
865	1	item00223	7791	4
866	1	item00036	6088	1
866	2	item00029	6088	6
866	3	item00142	2938	4
866	4	item00222	5798	6
867	1	item00292	4972	5
867	2	item00254	6974	3
867	3	item00031	6088	1
867	4	item00099	3982	3
867	5	item00290	5032	6
867	6	item00257	7134	3
867	7	item00148	6798	1
867	8	item00060	5055	2
867	9	item00226	7327	3
868	1	item00031	6088	2
868	2	item00260	5792	1
869	1	item00036	6088	2
869	2	item00222	5798	5
870	1	item00142	2938	8
870	2	item00294	7132	3
870	3	item00245	7974	8
870	4	item00041	4798	1
870	5	item00187	6088	6
870	6	item00180	5798	5
870	7	item00160	7138	4
871	1	item00071	5038	6
871	2	item00086	6000	7
872	1	item00066	6066	7
872	2	item00165	9798	6
873	1	item00287	5232	6
873	2	item00118	5038	4
873	3	item00239	7139	3
873	4	item00206	7138	6
873	5	item00100	5033	5
873	6	item00231	7132	4
873	7	item00234	4798	1
873	8	item00129	6088	7
873	9	item00074	7327	6
874	1	item00077	6111	7
874	2	item00109	7138	1
874	3	item00074	7327	3
874	4	item00115	6083	5
874	5	item00116	6082	1
874	6	item00081	2932	5
874	7	item00010	6088	4
874	8	item00020	6088	2
875	1	item00013	5038	9
875	2	item00274	6082	1
875	3	item00101	7135	7
875	4	item00136	7138	8
875	5	item00238	6089	1
876	1	item00177	4188	7
876	2	item00020	6088	6
876	3	item00081	2932	4
876	4	item00040	6088	7
876	5	item00199	2098	8
876	6	item00100	5033	8
876	7	item00254	6974	2
877	1	item00191	6798	1
877	2	item00076	6088	3
877	3	item00126	6088	7
877	4	item00278	5972	6
877	5	item00223	7791	4
877	6	item00272	6082	6
877	7	item00255	7134	9
877	8	item00243	6084	6
878	1	item00090	6082	9
878	2	item00215	6088	4
878	3	item00086	6000	9
878	4	item00062	7138	4
878	5	item00110	6082	8
879	1	item00023	6088	3
879	2	item00149	5498	2
879	3	item00027	6798	6
879	4	item00222	5798	9
879	5	item00297	7131	5
879	6	item00066	6066	2
879	7	item00284	4792	9
879	8	item00259	5032	6
879	9	item00111	7323	3
880	1	item00100	5033	7
881	1	item00016	6798	5
881	2	item00269	5032	1
881	3	item00262	3792	9
881	4	item00164	6798	5
881	5	item00174	7138	2
881	6	item00099	3982	5
881	7	item00291	5972	6
881	8	item00012	6488	4
882	1	item00136	7138	8
882	2	item00143	4798	2
882	3	item00020	6088	7
883	1	item00187	6088	6
883	2	item00133	6088	1
883	3	item00284	4792	6
884	1	item00277	6082	1
885	1	item00029	6088	3
885	2	item00262	3792	6
885	3	item00106	5038	5
885	4	item00130	5498	9
885	5	item00207	6088	2
885	6	item00179	3988	3
885	7	item00298	3791	1
885	8	item00133	6088	3
885	9	item00267	6082	1
886	1	item00208	6088	6
886	2	item00215	6088	3
886	3	item00069	5798	4
886	4	item00160	7138	2
886	5	item00046	6088	5
886	6	item00156	6088	6
886	7	item00149	5498	5
886	8	item00292	4972	6
886	9	item00212	6088	7
887	1	item00128	6798	3
887	2	item00021	6088	6
887	3	item00252	4184	9
888	1	item00208	6088	5
888	2	item00257	7134	5
888	3	item00271	7132	1
888	4	item00016	6798	5
888	5	item00195	6088	6
888	6	item00209	3988	1
889	1	item00214	7138	1
890	1	item00102	6087	6
891	1	item00042	7138	4
891	2	item00226	7327	1
891	3	item00096	6088	3
891	4	item00162	3798	6
891	5	item00248	5034	5
891	6	item00189	5478	6
892	1	item00228	5034	3
892	2	item00172	6088	7
892	3	item00111	7323	7
893	1	item00184	5978	1
893	2	item00058	5038	2
893	3	item00070	6277	4
894	1	item00123	6088	1
894	2	item00163	5498	3
894	3	item00029	6088	1
894	4	item00040	6088	8
895	1	item00211	7138	2
896	1	item00267	6082	5
897	1	item00291	5972	8
897	2	item00064	6088	4
897	3	item00003	6798	2
897	4	item00299	3791	6
897	5	item00274	6082	7
898	1	item00009	6088	4
898	2	item00115	6083	3
898	3	item00004	4798	5
898	4	item00041	4798	9
898	5	item00235	3794	8
898	6	item00109	7138	6
898	7	item00016	6798	8
899	1	item00193	5227	4
899	2	item00189	5478	7
900	1	item00118	5038	7
901	1	item00276	6086	6
901	2	item00055	7327	5
901	3	item00132	6088	2
901	4	item00080	6277	6
901	5	item00084	5798	8
901	6	item00187	6088	2
901	7	item00168	7138	8
902	1	item00293	4972	2
902	2	item00287	5232	7
902	3	item00295	5792	6
902	4	item00192	2098	3
902	5	item00225	8188	1
903	1	item00010	6088	4
903	2	item00150	6088	1
903	3	item00212	6088	4
903	4	item00022	7100	4
903	5	item00256	9234	6
903	6	item00244	5974	1
903	7	item00268	3792	8
903	8	item00069	5798	6
904	1	item00223	7791	5
904	2	item00288	6082	5
904	3	item00185	5038	9
904	4	item00174	7138	4
905	1	item00074	7327	9
905	2	item00193	5227	1
905	3	item00161	9238	6
906	1	item00182	6088	2
906	2	item00160	7138	1
906	3	item00058	5038	9
906	4	item00084	5798	1
906	5	item00286	3982	7
906	6	item00206	7138	1
906	7	item00250	6084	3
907	1	item00239	7139	8
907	2	item00044	7138	3
907	3	item00015	6088	2
907	4	item00068	6233	7
907	5	item00157	6088	8
908	1	item00157	6088	3
908	2	item00252	4184	2
908	3	item00088	8602	1
908	4	item00229	3982	1
908	5	item00064	6088	7
908	6	item00137	5038	3
909	1	item00166	6088	1
909	2	item00141	2938	7
909	3	item00111	7323	7
909	4	item00194	6088	8
909	5	item00179	3988	1
909	6	item00158	5798	3
909	7	item00212	6088	2
909	8	item00021	6088	9
910	1	item00110	6082	3
911	1	item00031	6088	6
911	2	item00188	6088	1
911	3	item00027	6798	2
911	4	item00004	4798	1
911	5	item00273	5032	2
911	6	item00224	6081	4
911	7	item00279	7133	6
912	1	item00116	6082	1
912	2	item00001	4798	4
912	3	item00216	5038	6
912	4	item00161	9238	4
913	1	item00069	5798	1
913	2	item00174	7138	2
913	3	item00237	7338	6
913	4	item00098	5038	2
913	5	item00196	6798	3
913	6	item00037	5038	4
913	7	item00180	5798	3
913	8	item00157	6088	4
913	9	item00041	4798	6
914	1	item00274	6082	7
914	2	item00002	5798	1
914	3	item00161	9238	7
914	4	item00187	6088	6
914	5	item00288	6082	3
915	1	item00120	2938	7
916	1	item00144	6798	3
916	2	item00155	3988	2
916	3	item00103	6083	1
917	1	item00139	5038	9
917	2	item00011	5038	4
917	3	item00293	4972	5
917	4	item00091	6082	3
917	5	item00155	3988	8
917	6	item00269	5032	6
917	7	item00270	7132	7
918	1	item00284	4792	1
918	2	item00292	4972	3
918	3	item00103	6083	4
918	4	item00180	5798	7
919	1	item00098	5038	8
920	1	item00239	7139	9
920	2	item00228	5034	2
920	3	item00165	9798	4
921	1	item00122	5798	4
921	2	item00066	6066	6
921	3	item00093	6798	3
921	4	item00298	3791	5
921	5	item00033	7327	2
921	6	item00029	6088	2
921	7	item00031	6088	8
922	1	item00093	6798	2
922	2	item00254	6974	1
923	1	item00048	6088	1
923	2	item00114	6084	4
923	3	item00072	6088	6
923	4	item00296	7132	4
923	5	item00080	6277	4
923	6	item00005	6088	8
924	1	item00191	6798	9
924	2	item00186	6798	9
924	3	item00116	6082	5
924	4	item00219	6000	4
925	1	item00115	6083	7
926	1	item00005	6088	7
926	2	item00234	4798	6
926	3	item00008	6088	4
926	4	item00077	6111	8
926	5	item00110	6082	1
927	1	item00100	5033	7
927	2	item00018	7138	8
927	3	item00233	7134	9
927	4	item00151	5038	5
927	5	item00145	3988	8
927	6	item00261	6082	4
927	7	item00279	7133	4
927	8	item00249	4294	8
928	1	item00114	6084	7
928	2	item00211	7138	8
928	3	item00105	6083	8
928	4	item00061	3988	2
928	5	item00082	2938	2
929	1	item00220	5498	2
930	1	item00063	5798	3
930	2	item00011	5038	2
930	3	item00032	6088	1
930	4	item00001	4798	8
930	5	item00177	4188	6
931	1	item00297	7131	1
931	2	item00184	5978	4
931	3	item00181	6088	1
931	4	item00255	7134	5
931	5	item00180	5798	1
931	6	item00028	6766	3
931	7	item00157	6088	5
932	1	item00017	5298	3
933	1	item00279	7133	7
933	2	item00008	6088	6
934	1	item00212	6088	2
935	1	item00050	7000	5
935	2	item00223	7791	9
935	3	item00170	5798	9
935	4	item00219	6000	2
935	5	item00107	6798	1
935	6	item00073	6088	1
936	1	item00300	4791	8
936	2	item00165	9798	4
936	3	item00282	4794	4
936	4	item00271	7132	8
937	1	item00115	6083	8
937	2	item00169	7138	1
937	3	item00255	7134	2
938	1	item00142	2938	9
938	2	item00031	6088	3
939	1	item00035	3900	2
940	1	item00076	6088	7
940	2	item00226	7327	8
940	3	item00089	5798	1
940	4	item00067	6089	4
940	5	item00208	6088	6
940	6	item00026	6088	4
940	7	item00243	6084	1
940	8	item00190	6088	8
940	9	item00081	2932	2
941	1	item00150	6088	4
941	2	item00222	5798	2
941	3	item00015	6088	9
941	4	item00151	5038	2
941	5	item00066	6066	4
942	1	item00001	4798	3
942	2	item00201	5978	8
942	3	item00105	6083	9
942	4	item00086	6000	5
942	5	item00113	6088	6
943	1	item00063	5798	8
944	1	item00213	5038	2
944	2	item00294	7132	2
944	3	item00196	6798	2
944	4	item00195	6088	5
944	5	item00174	7138	3
944	6	item00036	6088	1
944	7	item00093	6798	7
944	8	item00120	2938	8
945	1	item00107	6798	6
945	2	item00297	7131	3
945	3	item00206	7138	7
945	4	item00185	5038	7
945	5	item00162	3798	4
945	6	item00286	3982	9
945	7	item00191	6798	6
945	8	item00113	6088	6
946	1	item00127	6088	9
947	1	item00083	6088	1
947	2	item00198	6088	5
947	3	item00225	8188	1
947	4	item00218	6082	6
947	5	item00106	5038	2
947	6	item00274	6082	3
948	1	item00286	3982	3
949	1	item00280	7134	1
949	2	item00185	5038	9
949	3	item00225	8188	4
950	1	item00078	7978	7
951	1	item00173	5038	2
951	2	item00202	6088	6
951	3	item00105	6083	7
951	4	item00214	7138	9
951	5	item00072	6088	6
951	6	item00150	6088	6
951	7	item00083	6088	9
952	1	item00179	3988	5
952	2	item00176	6088	1
952	3	item00008	6088	4
952	4	item00155	3988	6
953	1	item00285	5032	1
954	1	item00106	5038	9
954	2	item00129	6088	3
954	3	item00244	5974	4
955	1	item00284	4792	8
955	2	item00131	7138	5
955	3	item00278	5972	8
955	4	item00084	5798	2
955	5	item00230	7132	3
955	6	item00015	6088	6
955	7	item00281	7133	7
955	8	item00108	7133	8
956	1	item00045	7138	1
956	2	item00009	6088	9
956	3	item00196	6798	1
956	4	item00112	6083	8
956	5	item00089	5798	5
956	6	item00019	6088	2
956	7	item00072	6088	5
956	8	item00193	5227	1
956	9	item00110	6082	5
957	1	item00158	5798	9
957	2	item00181	6088	5
958	1	item00148	6798	9
958	2	item00270	7132	1
958	3	item00211	7138	6
958	4	item00181	6088	9
958	5	item00029	6088	6
958	6	item00290	5032	9
958	7	item00008	6088	4
958	8	item00028	6766	6
958	9	item00177	4188	2
959	1	item00155	3988	9
959	2	item00194	6088	1
959	3	item00258	6082	3
959	4	item00261	6082	1
959	5	item00094	6082	9
959	6	item00161	9238	9
959	7	item00100	5033	6
959	8	item00111	7323	3
960	1	item00103	6083	6
960	2	item00090	6082	1
960	3	item00041	4798	4
960	4	item00129	6088	5
960	5	item00047	5038	5
960	6	item00255	7134	9
961	1	item00160	7138	2
961	2	item00227	6793	9
961	3	item00208	6088	1
961	4	item00138	7138	3
961	5	item00020	6088	5
961	6	item00144	6798	1
961	7	item00267	6082	1
961	8	item00057	5798	4
961	9	item00148	6798	9
962	1	item00119	7138	9
963	1	item00150	6088	2
963	2	item00175	5038	4
964	1	item00052	6088	2
964	2	item00238	6089	3
964	3	item00041	4798	2
964	4	item00273	5032	3
964	5	item00241	7135	6
964	6	item00061	3988	6
964	7	item00030	5798	8
965	1	item00174	7138	1
965	2	item00018	7138	4
965	3	item00158	5798	5
965	4	item00056	6088	1
965	5	item00060	5055	8
965	6	item00286	3982	4
965	7	item00081	2932	5
966	1	item00055	7327	2
966	2	item00101	7135	2
966	3	item00220	5498	9
966	4	item00254	6974	9
966	5	item00034	6088	3
966	6	item00162	3798	5
966	7	item00023	6088	8
966	8	item00119	7138	3
967	1	item00299	3791	6
968	1	item00069	5798	6
968	2	item00019	6088	2
968	3	item00208	6088	2
968	4	item00143	4798	3
968	5	item00271	7132	1
969	1	item00047	5038	1
969	2	item00184	5978	9
970	1	item00265	5792	6
970	2	item00251	3794	1
970	3	item00211	7138	1
970	4	item00098	5038	9
970	5	item00157	6088	2
970	6	item00087	7334	4
970	7	item00264	7332	4
970	8	item00155	3988	3
970	9	item00269	5032	3
971	1	item00130	5498	4
971	2	item00081	2932	5
971	3	item00022	7100	4
972	1	item00262	3792	8
972	2	item00188	6088	2
972	3	item00272	6082	4
972	4	item00156	6088	3
972	5	item00259	5032	9
972	6	item00086	6000	8
972	7	item00035	3900	3
973	1	item00158	5798	2
974	1	item00163	5498	7
974	2	item00220	5498	1
974	3	item00158	5798	4
974	4	item00285	5032	5
974	5	item00213	5038	4
974	6	item00175	5038	6
975	1	item00057	5798	7
976	1	item00269	5032	1
977	1	item00206	7138	6
977	2	item00240	6089	5
977	3	item00013	5038	3
977	4	item00208	6088	1
977	5	item00281	7133	4
977	6	item00284	4792	6
977	7	item00187	6088	2
977	8	item00153	5038	9
978	1	item00181	6088	2
978	2	item00185	5038	1
978	3	item00018	7138	5
978	4	item00246	6084	1
978	5	item00293	4972	2
979	1	item00292	4972	1
980	1	item00236	6089	4
980	2	item00249	4294	7
980	3	item00169	7138	5
980	4	item00212	6088	1
980	5	item00105	6083	5
980	6	item00023	6088	1
981	1	item00261	6082	1
981	2	item00280	7134	5
981	3	item00148	6798	2
981	4	item00288	6082	8
981	5	item00209	3988	3
981	6	item00237	7338	3
981	7	item00068	6233	8
982	1	item00224	6081	1
982	2	item00132	6088	5
982	3	item00002	5798	7
982	4	item00069	5798	7
982	5	item00265	5792	1
983	1	item00186	6798	3
983	2	item00199	2098	1
983	3	item00081	2932	1
983	4	item00003	6798	3
984	1	item00257	7134	9
984	2	item00093	6798	5
984	3	item00298	3791	1
984	4	item00231	7132	9
984	5	item00269	5032	1
984	6	item00211	7138	6
984	7	item00166	6088	2
985	1	item00021	6088	7
985	2	item00181	6088	1
986	1	item00298	3791	1
987	1	item00121	2938	1
987	2	item00083	6088	9
987	3	item00183	5038	8
987	4	item00022	7100	1
987	5	item00107	6798	8
987	6	item00087	7334	9
988	1	item00026	6088	7
988	2	item00032	6088	1
988	3	item00069	5798	9
988	4	item00081	2932	3
988	5	item00162	3798	1
988	6	item00156	6088	4
988	7	item00095	8798	2
989	1	item00233	7134	7
989	2	item00065	6188	4
989	3	item00247	7134	5
989	4	item00178	3988	5
989	5	item00054	6798	6
989	6	item00154	6088	6
989	7	item00281	7133	7
989	8	item00060	5055	5
990	1	item00122	5798	1
990	2	item00255	7134	7
991	1	item00060	5055	7
991	2	item00260	5792	7
991	3	item00027	6798	8
991	4	item00010	6088	9
991	5	item00047	5038	9
992	1	item00069	5798	6
992	2	item00005	6088	6
993	1	item00159	5038	9
993	2	item00247	7134	2
993	3	item00052	6088	7
993	4	item00160	7138	7
994	1	item00217	6081	2
995	1	item00156	6088	6
995	2	item00083	6088	1
995	3	item00201	5978	9
995	4	item00119	7138	6
995	5	item00096	6088	7
996	1	item00090	6082	7
997	1	item00092	7331	7
997	2	item00197	6088	9
997	3	item00143	4798	1
997	4	item00040	6088	8
997	5	item00099	3982	3
998	1	item00227	6793	1
999	1	item00092	7331	2
999	2	item00274	6082	5
999	3	item00011	5038	5
999	4	item00043	7138	4
999	5	item00081	2932	9
999	6	item00176	6088	5
999	7	item00153	5038	1
999	8	item00119	7138	8
999	9	item00227	6793	1
1000	1	item00129	6088	3
1000	2	item00002	5798	5
1000	3	item00079	5038	1
1000	4	item00158	5798	6
1000	5	item00240	6089	6
1001	1	item00274	6082	6
1001	2	item00018	7138	9
1001	3	item00295	5792	7
1001	4	item00110	6082	8
1001	5	item00063	5798	9
1001	6	item00202	6088	7
1002	1	item00213	5038	2
1002	2	item00121	2938	1
1002	3	item00053	5798	5
1002	4	item00207	6088	9
